title,avg_rating,voted_by,genre,history,art_and_architecture,nature,adventure,entertainment,health_and_lifestyle,food,industries,religious
Mountain Sun Valley Treks and Expedition,5.0,151,"['Taxis & Shuttles', 'Hiking & Camping Tours']",False,False,False,False,False,False,False,False,False
Mountain Ram Adventures,5.0,217,"['Historical & Heritage Tours', 'Hiking & Camping Tours']",True,True,False,False,False,False,False,False,False
Nepali Cooking Course - Day Class,5.0,279,['Cooking Classes'],False,False,False,False,False,False,True,False,False
Saara Tourism Nepal-Kathmandu,5.0,82,"['Multi-day Tours', 'Motorcycle Tours']",True,False,False,False,False,False,False,False,False
Amigo Treks & Expedition - Day Tours,5.0,297,"['Helicopter Tours', 'Adrenaline & Extreme Tours']",False,False,True,True,False,False,False,False,False
Nepal Trek Adventure and Expedition,5.0,127,"['Multi-day Tours', '4WD, ATV & Off-Road Tours']",True,False,False,False,False,False,False,False,False
Orbit Nepal Adventure,5.0,167,"['Canyoning & Rappelling Tours', 'Hiking & Camping Tours']",False,False,False,True,False,False,False,False,False
Adventure Vision Treks and Travels,5.0,186,"['Parasailing & Paragliding', 'Cultural Tours']",False,False,False,True,False,False,False,False,False
SK Handicrafts Export,5.0,312,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
Green Valley Nepal Treks & Research Hub - Day Tours,5.0,533,"['Cultural Tours', 'Historical & Heritage Tours']",False,True,False,False,False,False,False,False,True
Scenic Nepal Treks & Expedition,5.0,169,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Outfitter Nepal Treks and Expedition,5.0,433,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Trekking Guide Team Adventure,5.0,308,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
Funny Nepal Treks & Expedition - Private Day Tours,5.0,245,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
Nature Lovers Treks & Tours,5.0,151,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Backstreet Academy,5.0,572,"['Cultural Tours', 'Shopping Tours']",False,True,False,False,False,False,False,False,True
Unique Adventure International P Ltd,5.0,446,"['Cultural Tours', 'Walking Tours']",False,True,False,False,False,False,False,False,True
Mount Mania Treks & Expedition,5.0,94,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
The Nepal Trekking Company,5.0,100,"['Helicopter Tours', 'Historical & Heritage Tours']",False,False,True,True,False,False,False,False,False
Adventure Master Treks,5.0,172,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
The Everest Holiday,5.0,145,"['Multi-day Tours', 'Historical & Heritage Tours']",True,False,False,False,False,False,False,False,False
Ammonite Adventures,5.0,256,['Sightseeing Tours'],False,True,True,True,False,False,False,False,False
Adventure Great Himalaya - Private Day Tours,5.0,200,['Private Tours'],False,False,True,False,False,False,False,False,False
Nepal Private Guide Services,5.0,102,"['Multi-day Tours', 'Helicopter Tours']",True,False,False,False,False,False,False,False,False
Thamel Spa,5.0,304,"['Yoga & Pilates', 'Spas']",False,False,False,False,False,True,False,False,False
Prime Himalayas,5.0,373,"['Hiking & Camping Tours', 'Private Tours']",False,False,False,True,False,False,False,False,False
Top of the World Adventure,5.0,222,"['Parasailing & Paragliding', 'City Tours']",False,False,False,True,False,False,False,False,False
Himalaya Guide Nepal,5.0,114,"['Hiking & Camping Tours', 'Private Tours']",False,False,False,True,False,False,False,False,False
Mandala Studio Yoga & Spa,5.0,414,"['Yoga & Pilates', 'Spas']",False,False,False,False,False,True,False,False,False
Blue Mountain Travels - Private Mountain Flight Day Tours,5.0,341,"['Private Tours', 'Air Tours']",False,False,True,False,False,False,False,False,False
Nepal Social Treks and Expedition,5.0,403,"['River Rafting & Tubing', 'Walking Tours']",False,False,False,True,False,False,False,False,False
Glorious Himalaya Trekking,5.0,95,"['Sightseeing Tours', 'Hiking & Camping Tours']",False,True,True,True,False,False,False,False,False
Ananda Natural Therapy,5.0,766,['Spas'],False,False,False,False,False,True,False,False,False
Himalayan Planet Adventures Day Tours,5.0,356,"['Sightseeing Tours', 'Day Trips']",False,True,True,True,False,False,False,False,False
Himalayan Scenery Treks and Expedition,5.0,309,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
Himalayan Social Journey,5.0,1531,"['Historical & Heritage Tours', 'Sightseeing Tours']",True,True,False,False,False,False,False,False,False
Socialtours,5.0,402,"['City Tours', 'Shopping Tours']",True,True,False,False,True,False,False,False,False
Kathmandu Urban Adventures,5.0,215,"['Cultural Tours', 'Historical & Heritage Tours']",False,True,False,False,False,False,False,False,True
Great Vision Trek & Expedition - Day Tours,5.0,298,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
Tourist Link Treks and Expedition,5.0,118,"['Adrenaline & Extreme Tours', 'Climbing Tours']",False,False,True,True,False,False,False,False,False
Explore Kathmandu,5.0,103,"['Cultural Tours', 'Historical & Heritage Tours']",False,True,False,False,False,False,False,False,True
Kinjjala Spa,5.0,103,['Spas'],False,False,False,False,False,True,False,False,False
Himalayan Magic Treks,5.0,125,"['Cultural Tours', 'Climbing Tours']",False,True,False,False,False,False,False,False,True
Zen Spa,4.5,247,['Spas'],False,False,False,False,False,True,False,False,False
Eyes On Nepal,5.0,136,"['Cultural Tours', 'Helicopter Tours']",False,True,False,False,False,False,False,False,True
India Odyssey Tours - Day Tour of Kathmandu,5.0,102,['Sightseeing Tours'],False,True,True,True,False,False,False,False,False
Himalayan Spirit Adventure Treks and Expeditions,5.0,448,"['Historical & Heritage Tours', 'Sightseeing Tours']",True,True,False,False,False,False,False,False,False
Royal Mountain Travel,5.0,110,"['Multi-day Tours', 'Sightseeing Tours']",True,False,False,False,False,False,False,False,False
Aiming Adventure,5.0,83,"['Multi-day Tours', 'Helicopter Tours']",True,False,False,False,False,False,False,False,False
High Himalayan Trekking and Expedition - Day Tours,5.0,105,"['River Rafting & Tubing', 'Cultural Tours']",False,False,False,True,False,False,False,False,False
Nepal Intrepid Treks and Expedition,5.0,90,"['River Rafting & Tubing', 'Historical & Heritage Tours']",False,False,False,True,False,False,False,False,False
iTour Nepal Private Day Tours,5.0,97,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
Alpine Eco Trek & Expedition,5.0,107,"['City Tours', 'River Rafting & Tubing']",True,True,False,False,True,False,False,False,False
My Everest Trip,5.0,126,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
Mountain Treks Nepal,5.0,82,"['River Rafting & Tubing', 'Sightseeing Tours']",False,False,False,True,False,False,False,False,False
Hikers Haven,5.0,70,"['Cultural Tours', 'Sightseeing Tours']",False,True,False,False,False,False,False,False,True
Nepal Hidden Treks and Expedition P Ltd,5.0,115,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
Nepal Planet Treks and Expedition P Ltd,5.0,87,"['Multi-day Tours', 'Sightseeing Tours']",True,False,False,False,False,False,False,False,False
GAP Year Nepal,5.0,99,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
Karnali Excursions - Day Tours,5.0,169,['Sightseeing Tours'],False,True,True,True,False,False,False,False,False
Alliance Adventure,5.0,81,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
Kailash Journeys Pvt Ltd,4.5,251,"['Historical & Heritage Tours', 'Sightseeing Tours']",True,True,False,False,False,False,False,False,False
Annapurna Foothills Treks & Expedition Pvt Ltd,5.0,120,"['Multi-day Tours', 'Eco Tours']",True,False,False,False,False,False,False,False,False
Icicles Adventure Treks & Tours Day Tours,5.0,174,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Trekking and Tour for Fair Tourism,5.0,95,"['Parasailing & Paragliding', 'Walking Tours']",False,False,False,True,False,False,False,False,False
Trek and Adventure Nepal,5.0,74,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Visit Heaven Treks,5.0,118,"['City Tours', 'Historical & Heritage Tours']",True,True,False,False,True,False,False,False,False
Manakamana Treks & Expedition Day Tours,5.0,147,"['Hiking & Camping Tours', 'Day Trips']",False,False,False,True,False,False,False,False,False
Langtang Ri Trekking & Expedition,5.0,197,"['Hiking & Camping Tours', 'Nature & Wildlife Tours']",False,False,False,True,False,False,False,False,False
Beyond The Limits Trek and Expedition P Ltd,5.0,113,"['Multi-day Tours', 'Helicopter Tours']",True,False,False,False,False,False,False,False,False
Himalayan Joy Adventure,5.0,106,"['River Rafting & Tubing', 'Helicopter Tours']",False,False,False,True,False,False,False,False,False
AGH Trekking,5.0,94,"['Historical & Heritage Tours', 'Hiking & Camping Tours']",True,True,False,False,False,False,False,False,False
Nepal Tour Guide Team Trek & Expedition,5.0,104,"['Historical & Heritage Tours', 'Eco Tours']",True,True,False,False,False,False,False,False,False
Nepal Tibet Tours & Treks,5.0,98,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
Flyeast Nepal,5.0,110,"['Multi-day Tours', 'Adrenaline & Extreme Tours']",True,False,False,False,False,False,False,False,False
Touch The Himalaya Treks & Expedition,5.0,138,"['Hiking & Camping Tours', 'Private Tours']",False,False,False,True,False,False,False,False,False
Marvel Adventure Pvt Ltd,5.0,81,"['Cultural Tours', 'Historical & Heritage Tours']",False,True,False,False,False,False,False,False,True
Unique Waymaker Treks & Expedition,5.0,196,"['Hiking & Camping Tours', 'Private Tours']",False,False,False,True,False,False,False,False,False
Luxury Holidays Nepal Pvt Ltd,5.0,140,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Budget Adventure Treks & Expeditions Private Day Tours,5.0,193,"['Hiking & Camping Tours', 'Private Tours']",False,False,False,True,False,False,False,False,False
Nepalorama Trekking,5.0,78,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Remarkable Adventure Trek,5.0,74,"['River Rafting & Tubing', 'Sightseeing Tours']",False,False,False,True,False,False,False,False,False
Nepal Spiritual Trekking Pvt Ltd - Day Tours,5.0,118,"['Hiking & Camping Tours', 'Private Tours']",False,False,False,True,False,False,False,False,False
Himalayan Dream Team,5.0,82,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Dolma Treks & Adventure,5.0,62,"['Multi-day Tours', 'Safaris']",True,False,False,False,False,False,False,False,False
Himalayan Holyland Treks and Expedition,5.0,67,"['Multi-day Tours', 'Historical & Heritage Tours']",True,False,False,False,False,False,False,False,False
High Pass Adventure Pvt Ltd,5.0,72,"['Multi-day Tours', 'Sightseeing Tours']",True,False,False,False,False,False,False,False,False
Thin Air Adventure - Private Day Tours,5.0,88,"['Private Tours', 'Air Tours']",False,False,True,False,False,False,False,False,False
Himalayan Healers,5.0,77,['Spas'],False,False,False,False,False,True,False,False,False
Sublime Trails,5.0,76,"['Cultural Tours', 'Historical & Heritage Tours']",False,True,False,False,False,False,False,False,True
Nepal Unique Treks & Expedition - Day Tours,5.0,86,"['Climbing Tours', 'Sightseeing Tours']",False,False,True,True,False,False,False,False,False
Adventure White Mountain,5.0,64,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Royal Tenshi Treks Pvt Ltd,5.0,84,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
Imperial Nepal Private Day Tours,5.0,217,"['City Tours', 'Hiking & Camping Tours']",True,True,False,False,True,False,False,False,False
Bharal Adventure,5.0,76,"['Parasailing & Paragliding', 'Cultural Tours']",False,False,False,True,False,False,False,False,False
Kathmandu Adventure Treks - Day Tour,5.0,102,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
Adventure Club Treks and Expedition Mountain Flight,5.0,103,"['Hiking & Camping Tours', 'Air Tours']",False,False,False,True,False,False,False,False,False
Walk Mountain,5.0,144,"['Multi-day Tours', 'Helicopter Tours']",True,False,False,False,False,False,False,False,False
Sherpa Brothers Treks and Expedition,5.0,84,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
Himalaya Trekking Team Pvt Ltd Private Day Tours,5.0,81,"['Cultural Tours', 'Climbing Tours']",False,True,False,False,False,False,False,False,True
Swotah Travel and Adventure,5.0,70,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
Life Dream Adventure Pvt Ltd Private Day Tours,5.0,96,"['Historical & Heritage Tours', 'Private Tours']",True,True,False,False,False,False,False,False,False
Nepal Alternative Treks & Expeditions Pvt Ltd,5.0,163,"['City Tours', 'Sightseeing Tours']",True,True,False,False,True,False,False,False,False
Mount Face Nepal Day Tours,5.0,81,"['City Tours', 'Sightseeing Tours']",True,True,False,False,True,False,False,False,False
Luxury Holiday Treks (P) Ltd,5.0,152,['City Tours'],True,True,False,False,True,False,False,False,False
Sawar Meditation and Yoga Center,5.0,65,['Yoga & Pilates'],False,False,False,False,False,True,False,False,False
Zam Zam Trekking,5.0,69,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
Outdoor Himalayan Treks - Private Day Tours,5.0,351,"['Hiking & Camping Tours', 'Private Tours']",False,False,False,True,False,False,False,False,False
Snowy Horizon Treks & Expedition,5.0,179,"['Hiking & Camping Tours', 'Private Tours']",False,False,False,True,False,False,False,False,False
Crystal Mountain Treks,5.0,58,"['Multi-day Tours', 'Bike Tours']",True,False,False,False,False,False,False,False,False
Himalayan Trip Nepal Private Day Tours,5.0,106,"['Walking Tours', 'Hiking & Camping Tours']",False,False,False,False,False,False,False,False,False
Transport Hub Nepal,5.0,62,['Taxis & Shuttles'],False,False,False,False,False,False,False,False,False
